,AESL_inst_dpu_keygen,,module_status1.csv
,grp_dpu_func_fu_468,,module_status2.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_POW2ROUND_LOOP1_fu_878,,module_status3.csv
grp_dpu_func_fu_468.grp_dpu_func_Pipeline_FUNC_POW2ROUND_LOOP1_fu_878,grp_dpu_unit_fu_194,,module_status4.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_CADDQ_LOOP1_fu_900,,module_status5.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_MONTMUL_LOOP1_fu_920,,module_status6.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_RD_LOOP1_fu_939,,module_status7.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_ADD_LOOP1_fu_959,,module_status8.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_NTT_LOOP1_fu_982,,module_status9.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_NTT_LOOP2_fu_997,,module_status10.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_NTT_LOOP3_fu_1011,,module_status11.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_NTT_LOOP4_fu_1025,,module_status12.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_NTT_LOOP5_fu_1041,,module_status13.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_MATMUL_LOOP1_fu_1057,,module_status14.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_MATMUL_LOOP2_fu_1073,,module_status15.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_MATMUL_LOOP3_fu_1087,,module_status16.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_MATMUL_LOOP4_fu_1101,,module_status17.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_MATMUL_LOOP5_fu_1116,,module_status18.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_MONTMUL_LOOP2_fu_1136,,module_status19.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_MONTMUL_LOOP3_fu_1150,,module_status20.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_MONTMUL_LOOP4_fu_1164,,module_status21.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_RD_LOOP2_fu_1180,,module_status22.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_RD_LOOP3_fu_1194,,module_status23.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_INTT_LOOP1_fu_1210,,module_status24.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_INTT_LOOP2_fu_1224,,module_status25.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_INTT_LOOP3_fu_1239,,module_status26.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_INTT_LOOP4_fu_1253,,module_status27.csv
grp_dpu_func_fu_468,grp_dpu_func_Pipeline_FUNC_INTT_LOOP5_fu_1267,,module_status28.csv
grp_dpu_func_fu_468,grp_dpu_unit_fu_2995,,module_status29.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_40_1_fu_570,,module_status30.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_41_2_fu_575,,module_status31.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_321_1_fu_580,,module_status32.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_42_3_VITIS_LOOP_43_4_fu_586,,module_status33.csv
,grp_shake_absorb_1_fu_593,,module_status34.csv
grp_shake_absorb_1_fu_593,grp_shake_absorb_1_Pipeline_VITIS_LOOP_369_4_fu_143,,module_status35.csv
grp_shake_absorb_1_fu_593,grp_shake_absorb_1_Pipeline_VITIS_LOOP_376_5_fu_154,,module_status36.csv
grp_shake_absorb_1_fu_593,grp_KeccakF1600_StatePermute_fu_164,,module_status37.csv
grp_shake_absorb_1_fu_593,grp_shake_absorb_1_Pipeline_VITIS_LOOP_383_6_fu_172,,module_status38.csv
grp_shake_absorb_1_fu_593,grp_shake_absorb_1_Pipeline_VITIS_LOOP_385_7_fu_177,,module_status39.csv
grp_shake_absorb_1_fu_593,grp_shake_absorb_1_Pipeline_VITIS_LOOP_12_1_fu_187,,module_status40.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_48_5_VITIS_LOOP_49_6_fu_607,,module_status41.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_54_7_fu_614,,module_status42.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_55_8_fu_620,,module_status43.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_56_9_fu_627,,module_status44.csv
,grp_shake_squeeze_2_fu_634,,module_status45.csv
grp_shake_squeeze_2_fu_634,grp_KeccakF1600_StatePermute_fu_178,,module_status46.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_321_16_fu_643,,module_status47.csv
,grp_shake_absorb_fu_648,,module_status48.csv
grp_shake_absorb_fu_648,grp_shake_absorb_Pipeline_VITIS_LOOP_351_1_fu_241,,module_status49.csv
grp_shake_absorb_fu_648,grp_shake_absorb_Pipeline_VITIS_LOOP_12_1_fu_249,,module_status50.csv
grp_shake_absorb_fu_648,grp_shake_absorb_Pipeline_VITIS_LOOP_360_2_fu_255,,module_status51.csv
grp_shake_absorb_fu_648,grp_KeccakF1600_StatePermute_fu_265,,module_status52.csv
grp_shake_absorb_fu_648,grp_shake_absorb_Pipeline_VITIS_LOOP_369_4_fu_273,,module_status53.csv
grp_shake_absorb_fu_648,grp_shake_absorb_Pipeline_VITIS_LOOP_376_5_fu_282,,module_status54.csv
grp_shake_absorb_fu_648,grp_shake_absorb_Pipeline_VITIS_LOOP_383_6_fu_293,,module_status55.csv
grp_shake_absorb_fu_648,grp_shake_absorb_Pipeline_VITIS_LOOP_385_7_fu_298,,module_status56.csv
grp_shake_absorb_fu_648,grp_shake_absorb_Pipeline_VITIS_LOOP_12_12_fu_308,,module_status57.csv
,grp_KeccakF1600_StatePermute_fu_658,,module_status58.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_417_2_fu_665,,module_status59.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_503_2_fu_671,,module_status60.csv
,grp_dpu_keygen_Pipeline_VITIS_LOOP_99_1_fu_681,,module_status61.csv
,grp_sample_eta_fu_689,,module_status62.csv
grp_sample_eta_fu_689,grp_shake_absorb_1_fu_159,,module_status63.csv
grp_sample_eta_fu_689.grp_shake_absorb_1_fu_159,grp_shake_absorb_1_Pipeline_VITIS_LOOP_369_4_fu_143,,module_status64.csv
grp_sample_eta_fu_689.grp_shake_absorb_1_fu_159,grp_shake_absorb_1_Pipeline_VITIS_LOOP_376_5_fu_154,,module_status65.csv
grp_sample_eta_fu_689.grp_shake_absorb_1_fu_159,grp_KeccakF1600_StatePermute_fu_164,,module_status66.csv
grp_sample_eta_fu_689.grp_shake_absorb_1_fu_159,grp_shake_absorb_1_Pipeline_VITIS_LOOP_383_6_fu_172,,module_status67.csv
grp_sample_eta_fu_689.grp_shake_absorb_1_fu_159,grp_shake_absorb_1_Pipeline_VITIS_LOOP_385_7_fu_177,,module_status68.csv
grp_sample_eta_fu_689.grp_shake_absorb_1_fu_159,grp_shake_absorb_1_Pipeline_VITIS_LOOP_12_1_fu_187,,module_status69.csv
grp_sample_eta_fu_689,grp_shake_absorb_fu_173,,module_status70.csv
grp_sample_eta_fu_689.grp_shake_absorb_fu_173,grp_shake_absorb_Pipeline_VITIS_LOOP_351_1_fu_241,,module_status71.csv
grp_sample_eta_fu_689.grp_shake_absorb_fu_173,grp_shake_absorb_Pipeline_VITIS_LOOP_12_1_fu_249,,module_status72.csv
grp_sample_eta_fu_689.grp_shake_absorb_fu_173,grp_shake_absorb_Pipeline_VITIS_LOOP_360_2_fu_255,,module_status73.csv
